년월,시도명,시군구명,연령대코드,결제상품명,사용빈도,year,month,year_month,행정구역
2019-04-01,경기도,용인시 수지구,10,용인와이페이,10,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,20,용인와이페이,59,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,30,용인와이페이,166,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,40,용인와이페이,223,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,50,용인와이페이,38,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,60,용인와이페이,8,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 수지구,70,용인와이페이,3,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,10,용인와이페이,6,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,20,용인와이페이,69,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,20,행복화성지역화폐,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,20,수원페이,2,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,30,용인와이페이,201,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,30,수원페이,3,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,30,행복화성지역화폐,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,40,용인와이페이,206,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,40,군포愛머니,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,40,의정부사랑카드,3,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,40,수원페이,5,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,광명사랑화폐,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,부천페이,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,군포愛머니,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,하남하머니,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,파주 Pay(파주페이),1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,용인와이페이,63,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,50,수원페이,7,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,60,용인와이페이,18,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,60,수원페이,3,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,60,부천페이,1,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,70,용인와이페이,2,2019,4,2019-04,용인시
2019-04-01,경기도,용인시 처인구,80,용인와이페이,2,2019,4,2019-04,용인시
2019-04-01,경기도,의왕시,30,의정부사랑카드,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,30,행복화성지역화폐,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,40,수원페이,3,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,40,광주사랑카드,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,40,오산화폐 오색전,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,40,군포愛머니,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,40,의정부사랑카드,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,50,용인와이페이,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의왕시,50,수원페이,1,2019,4,2019-04,의왕시
2019-04-01,경기도,의정부시,10,의정부사랑카드,23,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,가평사랑상품권,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,Thank You Pay-N,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,하남하머니,2,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,양주사랑카드,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,안산사랑상품권 다온,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,수원페이,4,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,여주사랑카드,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,20,의정부사랑카드,87,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,행복화성지역화폐,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,용인와이페이,4,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,의정부사랑카드,236,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,수원페이,19,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,광주사랑카드,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,과천화폐 과천토리,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,부천페이,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,여주사랑카드,2,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,파주 Pay(파주페이),4,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,하남하머니,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,Thank You Pay-N,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,군포愛머니,2,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,안산사랑상품권 다온,3,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,30,고양페이카드,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,고양페이카드,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,행복화성지역화폐,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,군포愛머니,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,광명사랑화폐,1,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,여주사랑카드,2,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,Thank You Pay-N,2,2019,4,2019-04,의정부시
2019-04-01,경기도,의정부시,40,파주 Pay(파주페이),3,2019,4,2019-04,의정부시
